var,adjusted r,adjusted r-squared,r-squared,r,dataset,eval_type,normalized,language,dim,window,alg,family
unigram_freq,0.032519485349701074,0.0010575169274094228,0.004012156643685982,0.06334158700005851,mk.wiki.2018.tsv,counts,True,mk,300,4,sg,fasttext
unigram_freq,0.0539163963940199,0.0029069778001170822,0.0075040551410201495,0.08662594958221323,mk.subs.2018.tsv,counts,False,mk,300,4,sg,word2vec
unigram_freq,0.03487968280035371,0.0012165922722532903,0.004615679088688762,0.06793878927894405,mk.wiki.2018.tsv,counts,False,mk,300,4,sg,word2vec
unigram_freq,0.07778785287145722,0.006050950054351474,0.015619886351242007,0.12497954373113228,mk.subs.2018.tsv,counts,True,mk,300,4,sg,word2vec
unigram_freq,0.05393777344103239,0.0029092834037761396,0.01103764907614263,0.10506021642916329,mk.wiki.2018.tsv,counts,True,mk,300,4,sg,word2vec
unigram_freq,0.0,-0.0031878174001244014,-0.008229012808103842,0.0,mk.subs.2018.tsv,counts,False,mk,500,6,cbow,fasttext
unigram_freq,0.0,-0.002304063272528866,-0.008741479712287004,0.0,mk.wiki.2018.tsv,counts,False,mk,500,6,cbow,fasttext
unigram_freq,0.04456898885919788,0.0019863947679313048,0.005127667596838914,0.0716077341970748,mk.subs.2018.tsv,counts,True,mk,500,6,cbow,fasttext
unigram_freq,0.0,-7.498030444458044e-05,-0.00028447083807903173,0.0,mk.wiki.2018.tsv,counts,True,mk,500,6,cbow,fasttext
unigram_freq,0.11192933838307549,0.012528176790873015,0.03234016078532609,0.17983370314077973,mk.subs.2018.tsv,counts,False,mk,500,6,cbow,word2vec
unigram_freq,0.07727677765284507,0.005971700364407257,0.022656277805265412,0.1505200245989397,mk.wiki.2018.tsv,counts,False,mk,500,6,cbow,word2vec
unigram_freq,0.0888408077136538,0.007892689115214407,0.020374140569327015,0.1427380137501115,mk.subs.2018.tsv,counts,True,mk,500,6,cbow,word2vec
unigram_freq,0.05276033152390056,0.0027836525825118957,0.01056101317451047,0.10276679023162331,mk.wiki.2018.tsv,counts,True,mk,500,6,cbow,word2vec
unigram_freq,0.05666937545742927,0.0032114181147350866,0.008289935551923533,0.0910490832019935,mk.subs.2018.tsv,counts,False,mk,500,6,sg,fasttext
unigram_freq,0.025252223051700187,0.0006376747690528184,0.0024193003391762002,0.049186383676544064,mk.wiki.2018.tsv,counts,False,mk,500,6,sg,fasttext
unigram_freq,0.08022451643852685,0.006435973037795464,0.01661378238244232,0.12889446218686945,mk.subs.2018.tsv,counts,True,mk,500,6,sg,fasttext
unigram_freq,0.0386199632491677,0.0014915015613670636,0.00565866866374054,0.07522412288448793,mk.wiki.2018.tsv,counts,True,mk,500,6,sg,fasttext
unigram_freq,0.058590701991392755,0.003432870359844195,0.008861591055565332,0.09413602421796521,mk.subs.2018.tsv,counts,False,mk,500,6,sg,word2vec
unigram_freq,0.03961676641402305,0.0015694881811032645,0.005954545284136303,0.07716570017913596,mk.wiki.2018.tsv,counts,False,mk,500,6,sg,word2vec
unigram_freq,0.08872462319771365,0.007872058761576269,0.020320885497591312,0.14255134337350636,mk.subs.2018.tsv,counts,True,mk,500,6,sg,word2vec
unigram_freq,0.056752355372019815,0.003220829840272026,0.012219637820347129,0.11054247066330265,mk.wiki.2018.tsv,counts,True,mk,500,6,sg,word2vec
