var,adjusted r,adjusted r-squared,r-squared,r,dataset,eval_type,normalized,language,dim,window,alg,family
unigram_freq,0.08826845249241565,0.007791319705405838,0.02311796201665134,0.15204592074978973,ko.subs.2018.tsv,counts,False,ko,50,1,cbow,fasttext
unigram_freq,0.053377980059297184,0.0028492087552107275,0.02036551947926457,0.14270781155656675,ko.wiki.2018.tsv,counts,False,ko,50,1,cbow,fasttext
unigram_freq,0.06267763210084139,0.003928485565768423,0.01165637960272442,0.10796471461882544,ko.subs.2018.tsv,counts,True,ko,50,1,cbow,fasttext
unigram_freq,0.03360356961600226,0.0011291998909375106,0.00807127323781176,0.08984026512545341,ko.wiki.2018.tsv,counts,True,ko,50,1,cbow,fasttext
unigram_freq,0.09046237505061742,0.00818344129979857,0.024281442975954082,0.15582503963084393,ko.subs.2018.tsv,counts,False,ko,50,1,cbow,word2vec
unigram_freq,0.062394818807868284,0.0038931134140667138,0.027827121099555208,0.16681463095171,ko.wiki.2018.tsv,counts,False,ko,50,1,cbow,word2vec
unigram_freq,0.0686538453763036,0.0047133504849534045,0.013985186284515616,0.11825897972042383,ko.subs.2018.tsv,counts,True,ko,50,1,cbow,word2vec
unigram_freq,0.0437681149737994,0.001915647888359723,0.013692631090808427,0.11701551645319704,ko.wiki.2018.tsv,counts,True,ko,50,1,cbow,word2vec
unigram_freq,0.05024320938849894,0.002524380089656548,0.007490197454967762,0.08654592685371024,ko.subs.2018.tsv,counts,False,ko,50,1,sg,fasttext
unigram_freq,0.020823138450901557,0.0004336030949454149,0.0030992998530664506,0.055671355768172656,ko.wiki.2018.tsv,counts,False,ko,50,1,sg,fasttext
unigram_freq,0.05401499807085534,0.002917620016594506,0.008656996667182726,0.09304298290135976,ko.subs.2018.tsv,counts,True,ko,50,1,sg,fasttext
unigram_freq,0.03083395309319868,0.0009507326633535764,0.006795628624855998,0.08243560289617587,ko.wiki.2018.tsv,counts,True,ko,50,1,sg,fasttext
unigram_freq,0.0703281215525615,0.004946044681111867,0.014675623308240127,0.12114298703697267,ko.subs.2018.tsv,counts,False,ko,50,1,sg,word2vec
unigram_freq,0.036321475200810055,0.0013192495607630597,0.009429706608403365,0.09710667643578048,ko.wiki.2018.tsv,counts,False,ko,50,1,sg,word2vec
