var,adjusted r,adjusted r-squared,r-squared,r,dataset,eval_type,normalized,language,dim,window,alg,family
unigram_freq,0.19054004499634952,0.036305508747210904,0.057064165761180674,0.23888107032827166,hi.subs.2018.tsv,counts,False,hi,50,1,cbow,fasttext
unigram_freq,0.054202163340017914,0.002937874510737982,0.01636080487564512,0.12790936195464786,hi.wiki.2018.tsv,counts,False,hi,50,1,cbow,fasttext
unigram_freq,0.14677359283765773,0.021542487554474535,0.03385998773013049,0.18401083590411324,hi.subs.2018.tsv,counts,True,hi,50,1,cbow,fasttext
unigram_freq,0.035317384697284765,0.0012473176618560042,0.006946219387173824,0.08334398230930548,hi.wiki.2018.tsv,counts,True,hi,50,1,cbow,fasttext
unigram_freq,0.13544707571892772,0.01834591032080894,0.028835680967198185,0.16981072100193847,hi.subs.2018.tsv,counts,False,hi,50,1,cbow,word2vec
unigram_freq,0.039379018609839195,0.0015507071066740614,0.008635772664502772,0.09292885808242116,hi.wiki.2018.tsv,counts,False,hi,50,1,cbow,word2vec
unigram_freq,0.1520970270438014,0.023133505635562858,0.03636071345030745,0.1906848537517006,hi.subs.2018.tsv,counts,True,hi,50,1,cbow,word2vec
unigram_freq,0.03506622870690189,0.0012296403957247502,0.0068477760054530545,0.08275129005310464,hi.wiki.2018.tsv,counts,True,hi,50,1,cbow,word2vec
unigram_freq,0.12559330231524213,0.015773677586447803,0.024792704565133716,0.15745699274765068,hi.subs.2018.tsv,counts,False,hi,50,1,sg,fasttext
unigram_freq,0.028178520108130378,0.0007940289954843081,0.004421888482044112,0.06649728176432561,hi.wiki.2018.tsv,counts,False,hi,50,1,sg,fasttext
unigram_freq,0.15545005855738744,0.024164720705495187,0.03798155364003669,0.19488856723788775,hi.subs.2018.tsv,counts,True,hi,50,1,sg,fasttext
unigram_freq,0.03711126777276961,0.0013772461957022083,0.007669781738889936,0.08757729008647125,hi.wiki.2018.tsv,counts,True,hi,50,1,sg,fasttext
