var,adjusted r,adjusted r-squared,r-squared,r,dataset,eval_type,normalized,language,dim,window,alg,family
unigram_freq,0.12741755075902136,0.016235232241427783,0.02824717471028304,0.16806895819955284,ta.subs.2018.tsv,counts,False,ta,50,1,cbow,fasttext
unigram_freq,0.05571111543527095,0.003103728383042085,0.020209739421155393,0.14216096307058204,ta.wiki.2018.tsv,counts,False,ta,50,1,cbow,fasttext
unigram_freq,0.11963405653502253,0.014312307483024967,0.024901537838718568,0.15780221113380688,ta.subs.2018.tsv,counts,True,ta,50,1,cbow,fasttext
unigram_freq,0.033108699033700846,0.0010961859517041833,0.0071377484454226425,0.08448519660521979,ta.wiki.2018.tsv,counts,True,ta,50,1,cbow,fasttext
unigram_freq,0.13770189486172502,0.01896181184850957,0.03299106561233034,0.18163442848846234,ta.subs.2018.tsv,counts,False,ta,50,1,cbow,word2vec
unigram_freq,0.07174431426817317,0.005147246629810395,0.03351598474056222,0.1830737139530474,ta.wiki.2018.tsv,counts,False,ta,50,1,cbow,word2vec
unigram_freq,0.1296541650989749,0.016810202527512242,0.029247547595791012,0.17101914394532272,ta.subs.2018.tsv,counts,True,ta,50,1,cbow,word2vec
unigram_freq,0.055881406992189506,0.0031227316474267265,0.02033347802646096,0.14259550493076897,ta.wiki.2018.tsv,counts,True,ta,50,1,cbow,word2vec
unigram_freq,0.10212351707722336,0.01042921274022193,0.018145462287384617,0.1347050937692581,ta.subs.2018.tsv,counts,False,ta,50,1,sg,fasttext
unigram_freq,0.026353670505043513,0.0006945159490884005,0.00452229854635533,0.06724803749073523,ta.wiki.2018.tsv,counts,False,ta,50,1,sg,fasttext
unigram_freq,0.10177863405444426,0.01035889034998848,0.018023110551762367,0.13425017896361394,ta.subs.2018.tsv,counts,True,ta,50,1,sg,fasttext
unigram_freq,0.030971660711211983,0.000959243767210432,0.006246057703570451,0.07903200429933718,ta.wiki.2018.tsv,counts,True,ta,50,1,sg,fasttext
unigram_freq,0.11440115526876884,0.013087624326828959,0.02277074977462573,0.15089980044594403,ta.subs.2018.tsv,counts,False,ta,50,1,sg,word2vec
unigram_freq,0.04906987871466928,0.002407852997072353,0.015678588983867425,0.1252141724561059,ta.wiki.2018.tsv,counts,False,ta,50,1,sg,word2vec
unigram_freq,0.11217924035862709,0.012584181967438629,0.021894826100065157,0.14796900384899925,ta.subs.2018.tsv,counts,True,ta,50,1,sg,word2vec
unigram_freq,0.05048297027311297,0.002548530287596008,0.016594600642455493,0.12882003199213812,ta.wiki.2018.tsv,counts,True,ta,50,1,sg,word2vec
unigram_freq,0.15063355673435985,0.02269046841444361,0.039478438991802256,0.19869181913657707,ta.subs.2018.tsv,counts,False,ta,100,2,cbow,fasttext
unigram_freq,0.06611303074867184,0.004370932834774828,0.028461064473557562,0.16870407367208878,ta.wiki.2018.tsv,counts,False,ta,100,2,cbow,fasttext
unigram_freq,0.12454869964721543,0.01551237858381228,0.026989504154482202,0.16428482630627272,ta.subs.2018.tsv,counts,True,ta,100,2,cbow,fasttext
unigram_freq,0.035786789718297844,0.0012806943183416683,0.00833916350195274,0.09131902048288046,ta.wiki.2018.tsv,counts,True,ta,100,2,cbow,fasttext
unigram_freq,0.19260815904426573,0.037097902930421166,0.06454548539113297,0.2540580354783784,ta.subs.2018.tsv,counts,False,ta,100,2,cbow,word2vec
unigram_freq,0.09376032052408005,0.008790997704778227,0.057242049219335345,0.2392531070212785,ta.wiki.2018.tsv,counts,False,ta,100,2,cbow,word2vec
unigram_freq,0.16668501102349298,0.027783892899901977,0.04834032955024142,0.21986434351718204,ta.subs.2018.tsv,counts,True,ta,100,2,cbow,word2vec
unigram_freq,0.060262309419417376,0.0036315459365616003,0.023646591459118182,0.1537744824706563,ta.wiki.2018.tsv,counts,True,ta,100,2,cbow,word2vec
unigram_freq,0.12084650452506093,0.014603877655925574,0.025408831697639467,0.15940147959676995,ta.subs.2018.tsv,counts,False,ta,100,2,sg,fasttext
unigram_freq,0.0365672024477029,0.0013371602948512892,0.008706838288720653,0.09331044040578017,ta.wiki.2018.tsv,counts,False,ta,100,2,sg,fasttext
unigram_freq,0.12042598047903799,0.014502416774337638,0.025232303071140327,0.15884679118931022,ta.subs.2018.tsv,counts,True,ta,100,2,sg,fasttext
unigram_freq,0.040581665607172,0.001646871583452327,0.010723504590003874,0.10355435572685426,ta.wiki.2018.tsv,counts,True,ta,100,2,sg,fasttext
unigram_freq,0.1335998531916608,0.017848920772833312,0.031054781105852747,0.17622366783679413,ta.subs.2018.tsv,counts,False,ta,100,2,sg,word2vec
unigram_freq,0.044944311271456365,0.0020199911156655597,0.013153049829907226,0.11468674653118043,ta.wiki.2018.tsv,counts,False,ta,100,2,sg,word2vec
unigram_freq,0.14589801818841738,0.02128623171130777,0.03703525130602009,0.19244545020867626,ta.subs.2018.tsv,counts,True,ta,100,2,sg,word2vec
unigram_freq,0.05641891541326564,0.0031830940164092225,0.02072652393687152,0.14396709324311413,ta.wiki.2018.tsv,counts,True,ta,100,2,sg,word2vec
unigram_freq,0.17441156967047186,0.030419395634917863,0.052925758640406106,0.23005599022934853,ta.subs.2018.tsv,counts,False,ta,200,3,cbow,fasttext
unigram_freq,0.06656466596234557,0.0044308547546786465,0.02885124242646353,0.16985653483591243,ta.wiki.2018.tsv,counts,False,ta,200,3,cbow,fasttext
unigram_freq,0.12139134288094397,0.014735858126438907,0.025638460405963237,0.160120143660825,ta.subs.2018.tsv,counts,True,ta,200,3,cbow,fasttext
unigram_freq,0.03996896270653703,0.0015975179798365475,0.010402141588647329,0.10199088973358027,ta.wiki.2018.tsv,counts,True,ta,200,3,cbow,fasttext
unigram_freq,0.19776520113415427,0.03911107477963249,0.06804814036402512,0.2608603848115408,ta.subs.2018.tsv,counts,False,ta,200,3,cbow,word2vec
unigram_freq,0.10069932036302226,0.01014035312157459,0.06602829530613064,0.2569597153371139,ta.wiki.2018.tsv,counts,False,ta,200,3,cbow,word2vec
unigram_freq,0.15707644645206276,0.02467301003000774,0.042927801375565844,0.2071902540554595,ta.subs.2018.tsv,counts,True,ta,200,3,cbow,word2vec
unigram_freq,0.06216802249590282,0.0038648630210510798,0.025165821526349275,0.15863739006409958,ta.wiki.2018.tsv,counts,True,ta,200,3,cbow,word2vec
unigram_freq,0.12852837808243286,0.01651954397250081,0.028741839832430782,0.16953418484904684,ta.subs.2018.tsv,counts,False,ta,200,3,sg,fasttext
unigram_freq,0.041130323152661706,0.0016917034826423793,0.011015424786802286,0.10495439384228888,ta.wiki.2018.tsv,counts,False,ta,200,3,sg,fasttext
unigram_freq,0.1294681933465925,0.016762013088430658,0.02916370429224685,0.17077383960152343,ta.subs.2018.tsv,counts,True,ta,200,3,sg,fasttext
unigram_freq,0.045319802616994004,0.0020538845092432966,0.013373744609787852,0.11564490740965576,ta.wiki.2018.tsv,counts,True,ta,200,3,sg,fasttext
unigram_freq,0.14999793708110568,0.022499381128587338,0.03914597217714699,0.1978534108302078,ta.subs.2018.tsv,counts,False,ta,200,3,sg,word2vec
unigram_freq,0.046619270784813704,0.002173356408507785,0.01415167864727579,0.11896082820523649,ta.wiki.2018.tsv,counts,False,ta,200,3,sg,word2vec
unigram_freq,0.1543789543683462,0.023832861551863916,0.04146605321626634,0.20363215172527727,ta.subs.2018.tsv,counts,True,ta,200,3,sg,word2vec
unigram_freq,0.06079856778221497,0.0036964658443685884,0.024069313507604495,0.15514288094400108,ta.wiki.2018.tsv,counts,True,ta,200,3,sg,word2vec
unigram_freq,0.1647536442955271,0.02714376330865707,0.047226588019955384,0.21731679184995203,ta.subs.2018.tsv,counts,False,ta,300,4,cbow,fasttext
unigram_freq,0.062394462510345694,0.003893068951954934,0.02534948273743093,0.15921520887600824,ta.wiki.2018.tsv,counts,False,ta,300,4,cbow,fasttext
unigram_freq,0.11189801215947655,0.012521165125242362,0.021785185059842394,0.14759805235788984,ta.subs.2018.tsv,counts,True,ta,300,4,cbow,fasttext
unigram_freq,0.040738703643373154,0.001659641974542585,0.010806658218282195,0.10395507788598975,ta.wiki.2018.tsv,counts,True,ta,300,4,cbow,fasttext
unigram_freq,0.16847362460983628,0.028383362189176035,0.04938332748804514,0.22222359795495422,ta.subs.2018.tsv,counts,False,ta,300,4,cbow,word2vec
unigram_freq,0.09989948406052272,0.009979906915558633,0.06498355955141316,0.2549187312682478,ta.wiki.2018.tsv,counts,False,ta,300,4,cbow,word2vec
unigram_freq,0.1788890388684151,0.03200128822726533,0.05567804427232459,0.2359619551375276,ta.subs.2018.tsv,counts,True,ta,300,4,cbow,word2vec
unigram_freq,0.05784390199316909,0.003345916997795351,0.021786735920487188,0.1476033059266871,ta.wiki.2018.tsv,counts,True,ta,300,4,cbow,word2vec
unigram_freq,0.13762004160578498,0.018939275851577987,0.03295185593345845,0.1815264606977684,ta.subs.2018.tsv,counts,False,ta,300,4,sg,fasttext
unigram_freq,0.04494296328344623,0.0020198699486971955,0.01315226085852994,0.11468330679976899,ta.wiki.2018.tsv,counts,False,ta,300,4,sg,fasttext
unigram_freq,0.14033814280266013,0.01969479432529983,0.034266358985013845,0.18511174729069424,ta.subs.2018.tsv,counts,True,ta,300,4,sg,fasttext
unigram_freq,0.05163317444211226,0.002665984702969595,0.01735939795575575,0.13175506804580897,ta.wiki.2018.tsv,counts,True,ta,300,4,sg,fasttext
unigram_freq,0.15610073422798956,0.024367439226517434,0.04239614825572152,0.20590324974541205,ta.subs.2018.tsv,counts,False,ta,300,4,sg,word2vec
