var,adjusted r,adjusted r-squared,r-squared,r,dataset,eval_type,normalized,language,dim,window,alg,family
unigram_freq,0.09169076396453403,0.008407196196399893,0.014794247349213807,0.12163160505893937,eu.subs.2018.tsv,counts,False,eu,50,1,cbow,fasttext
unigram_freq,0.04598722674127115,0.002114825023353084,0.009317721796006206,0.09652834711112693,eu.wiki.2018.tsv,counts,False,eu,50,1,cbow,fasttext
unigram_freq,0.08156497179433411,0.006652844623810519,0.011707093142739655,0.10819932135988494,eu.subs.2018.tsv,counts,True,eu,50,1,cbow,fasttext
unigram_freq,0.029597374217681008,0.0008760045605814484,0.003859594386011689,0.06212563388820824,eu.wiki.2018.tsv,counts,True,eu,50,1,cbow,fasttext
unigram_freq,0.10044427850398542,0.010089053084186186,0.017753831760309646,0.1332435055089352,eu.subs.2018.tsv,counts,False,eu,50,1,cbow,word2vec
unigram_freq,0.057941028345234846,0.0033571627657033075,0.014791346011755413,0.12161967773249283,eu.wiki.2018.tsv,counts,False,eu,50,1,cbow,word2vec
unigram_freq,0.08471209846382143,0.007176139626144175,0.012627941844289725,0.1123741155439709,eu.subs.2018.tsv,counts,True,eu,50,1,cbow,word2vec
unigram_freq,0.036642446944511034,0.001342668918081306,0.0059156740177920275,0.07691341897089238,eu.wiki.2018.tsv,counts,True,eu,50,1,cbow,word2vec
unigram_freq,0.07400199311795305,0.005476294985429572,0.009636704161417986,0.09816671615887936,eu.subs.2018.tsv,counts,False,eu,50,1,sg,fasttext
unigram_freq,0.03225534526025549,0.0010404072978582863,0.004583937512053715,0.06770478204716204,eu.wiki.2018.tsv,counts,False,eu,50,1,sg,fasttext
unigram_freq,0.07154900501792717,0.005119260119055368,0.009008425481815463,0.09491272560523938,eu.subs.2018.tsv,counts,True,eu,50,1,sg,fasttext
unigram_freq,0.033857819967106934,0.0011463519729250251,0.005050719868579356,0.07106841681492107,eu.wiki.2018.tsv,counts,True,eu,50,1,sg,fasttext
unigram_freq,0.0692230672552691,0.0047918330402275085,0.008432247992929909,0.09182727259877595,eu.subs.2018.tsv,counts,False,eu,50,1,sg,word2vec
unigram_freq,0.03832456137807039,0.0014687720048214845,0.006471272455907562,0.08044421953072553,eu.wiki.2018.tsv,counts,False,eu,50,1,sg,word2vec
unigram_freq,0.07367969300485205,0.005428697161289244,0.009552945680330327,0.09773917167814718,eu.subs.2018.tsv,counts,True,eu,50,1,sg,word2vec
unigram_freq,0.03604537021913852,0.001299268714234758,0.005724456767728037,0.0756601398870504,eu.wiki.2018.tsv,counts,True,eu,50,1,sg,word2vec
unigram_freq,0.09429710543298353,0.008891944093039212,0.01564726423110413,0.12508902522245557,eu.subs.2018.tsv,counts,False,eu,100,2,cbow,fasttext
unigram_freq,0.037765876262735934,0.0014262614098922816,0.006283974739756559,0.07927152540324021,eu.wiki.2018.tsv,counts,False,eu,100,2,cbow,fasttext
unigram_freq,0.08210293505628348,0.006740891944856302,0.011862031104880322,0.10891295196109746,eu.subs.2018.tsv,counts,True,eu,100,2,cbow,fasttext
unigram_freq,0.033306004132088916,0.001109289911246724,0.00488742788172869,0.06991014147982172,eu.wiki.2018.tsv,counts,True,eu,100,2,cbow,fasttext
unigram_freq,0.13084751914911802,0.017121073267478807,0.03012816483473507,0.1735746664543391,eu.subs.2018.tsv,counts,False,eu,100,2,cbow,word2vec
unigram_freq,0.08380376553768412,0.007023071118295132,0.030942996281595803,0.1759062144484833,eu.wiki.2018.tsv,counts,False,eu,100,2,cbow,word2vec
unigram_freq,0.09479761907008535,0.008986588581357011,0.015813811310261494,0.1257529773415385,eu.subs.2018.tsv,counts,True,eu,100,2,cbow,word2vec
unigram_freq,0.04283398883195467,0.001834750599256017,0.008083740006923967,0.08990962132566217,eu.wiki.2018.tsv,counts,True,eu,100,2,cbow,word2vec
