norm,adjusted r,adjusted r-squared,r-squared,r,dataset,eval_type,normalized,var,language,dim,window,alg,family
valence_mean_all,0.5130091425909157,0.2631783803818664,0.46822590193909275,0.6842703427294601,Liu2021.csv,norms,False,,zh,50,1,cbow,fasttext
arousal_mean_all,0.43823886553484787,0.19205330326527045,0.34168585964882453,0.5845390146507113,Liu2021.csv,norms,False,,zh,50,1,cbow,fasttext
dominance_mean_all,0.4075795896940636,0.16612112193518125,0.2955493989908056,0.5436445520657828,Liu2021.csv,norms,False,,zh,50,1,cbow,fasttext
familiar_mean_all,0.2805297153725256,0.07869692120699022,0.14001126102572375,0.37418078655340353,Liu2021.csv,norms,False,,zh,50,1,cbow,fasttext
valence_mean_old,0.5055775681873513,0.25560867745423593,0.4547584925889857,0.6743578371969778,Liu2021.csv,norms,False,,zh,50,1,cbow,fasttext
arousal_mean_old,0.3817208955296751,0.1457108420839771,0.2592370633107513,0.5091532807620425,Liu2021.csv,norms,False,,zh,50,1,cbow,fasttext
dominance_mean_old,0.4249606973619388,0.18059159430234534,0.32129410478984993,0.5668281086800918,Liu2021.csv,norms,False,,zh,50,1,cbow,fasttext
familiar_mean_old,0.24160487878183406,0.05837291745118473,0.10385242086655988,0.32226141696852245,Liu2021.csv,norms,False,,zh,50,1,cbow,fasttext
valence_mean_young,0.5077923736390724,0.2578530947260033,0.45875158009061157,0.6773120256503731,Liu2021.csv,norms,False,,zh,50,1,cbow,fasttext
arousal_mean_young,0.43233651594365347,0.18691486301829693,0.33254395819130994,0.5766662450597485,Liu2021.csv,norms,False,,zh,50,1,cbow,fasttext
dominance_mean_young,0.3700008334650133,0.13690061676480447,0.24356261584903088,0.4935206336608743,Liu2021.csv,norms,False,,zh,50,1,cbow,fasttext
familiar_mean_young,0.25910372202194965,0.06713473876562774,0.11944075179872682,0.34560201359182907,Liu2021.csv,norms,False,,zh,50,1,cbow,fasttext
concrete_mean,0.8045665762816988,0.6473273756696547,0.6473273756696547,0.8045665762816988,Liu2025.csv,norms,False,,zh,50,1,cbow,fasttext
arousal_mean,0.8238140537226182,0.6786695951108928,0.6786695951108928,0.8238140537226182,Liu2025.csv,norms,False,,zh,50,1,cbow,fasttext
familiar_mean,0.5060953200975457,0.25613247302463715,0.25613247302463715,0.5060953200975457,Liu2025.csv,norms,False,,zh,50,1,cbow,fasttext
valence_mean,0.8236017842066438,0.678319898948367,0.678319898948367,0.8236017842066438,Liu2025.csv,norms,False,,zh,50,1,cbow,fasttext
aoa_mean,0.497485827604821,0.2474921486676537,0.2477541144243805,0.4977490476378438,Song2021.csv,norms,False,,zh,50,1,cbow,fasttext
concrete_mean,0.7361736257178751,0.5419516072026022,0.5425252527249124,0.7365631356000056,Song2021.csv,norms,False,,zh,50,1,cbow,fasttext
emotional_experience_mean,0.5363563326304795,0.28767811555281764,0.28798261739515985,0.5366401190697169,Song2021.csv,norms,False,,zh,50,1,cbow,fasttext
familiar_mean,0.3464486076663582,0.1200266377539582,0.12015368367907486,0.34663191382080627,Song2021.csv,norms,False,,zh,50,1,cbow,fasttext
imagine_mean,0.0,-0.00869254272389873,-0.008701743615906032,0.0,Song2021.csv,norms,False,,zh,50,1,cbow,fasttext
sensory_experience_mean,0.5478873014908306,0.3001804951349043,0.30049823050948476,0.5481771889722198,Song2021.csv,norms,False,,zh,50,1,cbow,fasttext
aoa_mean,0.6503600495194801,0.4229681940109807,0.4294452011582486,0.6553206857396221,Su2023.csv,norms,False,,zh,50,1,cbow,fasttext
familiar_mean,0.6122749128231455,0.37488056887259036,0.38062119939360917,0.6169450537881062,Su2023.csv,norms,False,,zh,50,1,cbow,fasttext
imagine_mean,0.6600115449125707,0.43561523941787844,0.44228591361778097,0.6650457981355727,Su2023.csv,norms,False,,zh,50,1,cbow,fasttext
concrete_mean,0.6800196374278,0.4624267072874367,0.46950795152896124,0.6852065028361605,Su2023.csv,norms,False,,zh,50,1,cbow,fasttext
aoa_mean,0.5486620765470792,0.301030074240953,0.301030074240953,0.5486620765470792,Wang2019.csv,norms,False,,zh,50,1,cbow,fasttext
aoa_mean_chinese_l1,0.6411389235674554,0.41105911931323535,0.41105911931323535,0.6411389235674554,Wang2020_zh.csv,norms,False,,zh,50,1,cbow,fasttext
familiar_mean_chinese_l1,0.41096332611590697,0.1688908554122493,0.1688908554122493,0.41096332611590697,Wang2020_zh.csv,norms,False,,zh,50,1,cbow,fasttext
concrete_mean_chinese_l1,0.9125010187480895,0.8326581092163012,0.8326581092163012,0.9125010187480895,Wang2020_zh.csv,norms,False,,zh,50,1,cbow,fasttext
familiar_mean,0.4470463744833803,0.19985046093873468,0.2051562253884356,0.45294174613126087,Weekes2007.csv,norms,False,,zh,50,1,cbow,fasttext
imagine_mean,0.0,-0.38821859880243653,-0.39852528726621805,0.0,Weekes2007.csv,norms,False,,zh,50,1,cbow,fasttext
aoa_mean_subjective,0.3641213952879782,0.1325843905064641,0.13610433007743217,0.36892320349556784,Weekes2007.csv,norms,False,,zh,50,1,cbow,fasttext
aoa_mean,0.5736037586383544,0.32902127192404756,0.33090100985791276,0.5752399585024608,Xu2021.csv,norms,False,,zh,50,1,cbow,fasttext
valence_mean,0.2533545447353274,0.06418852533804503,0.06418852533804503,0.2533545447353274,Yao2017.csv,norms,False,,zh,50,1,cbow,fasttext
arousal_mean,0.0,-0.013911294714303302,-0.013911294714303302,0.0,Yao2017.csv,norms,False,,zh,50,1,cbow,fasttext
concrete_mean,0.13783227926936034,0.01899773720858694,0.01899773720858694,0.13783227926936034,Yao2017.csv,norms,False,,zh,50,1,cbow,fasttext
familiar_mean,0.465616231552664,0.21679847508530403,0.21679847508530403,0.465616231552664,Yao2017.csv,norms,False,,zh,50,1,cbow,fasttext
imagine_mean,0.0,-0.06765715090824376,-0.06765715090824376,0.0,Yao2017.csv,norms,False,,zh,50,1,cbow,fasttext
valence_mean,0.648473544021625,0.4205179372959665,0.42488317539938486,0.6518306339835409,Yee2017.csv,norms,False,,zh,50,1,cbow,fasttext
arousal_mean,0.49029493131921403,0.2403891196773128,0.24288450846289045,0.4928331446472431,Yee2017.csv,norms,False,,zh,50,1,cbow,fasttext
familiar_mean,0.2828483205532779,0.08000317243980985,0.08083365519870062,0.28431260119576235,Yee2017.csv,norms,False,,zh,50,1,cbow,fasttext
concrete_mean,0.5674958292402741,0.3220515162051063,0.32539461152903476,0.5704337047624682,Yee2017.csv,norms,False,,zh,50,1,cbow,fasttext
imagine_mean,0.45028693744219406,0.20275832603107038,0.20486308374073547,0.45261803293807845,Yee2017.csv,norms,False,,zh,50,1,cbow,fasttext
valence_mean_chinese,0.7201205888292387,0.5185736624557694,0.5202645486590081,0.7212936632599846,Yi2025.csv,norms,False,,zh,50,1,cbow,fasttext
arousal_mean_chinese,0.5876063422112103,0.34528121340683804,0.346407053923347,0.5885635513038052,Yi2025.csv,norms,False,,zh,50,1,cbow,fasttext
sensory_mean_chinese,0.44701098589006105,0.19981882150640434,0.20540990985091429,0.4532217005516332,Yi2025.csv,norms,False,,zh,50,1,cbow,fasttext
concrete_mean,0.21113350666567848,0.044577357636946105,0.1217367112194419,0.34890788357307423,Zhao2025.csv,norms,False,,zh,50,1,cbow,fasttext
imagine_mean,0.2447324102705352,0.05989395263682555,0.16356493974638542,0.40443162555169376,Zhao2025.csv,norms,False,,zh,50,1,cbow,fasttext
aoa_mean,0.29838643390796576,0.08903446394031284,0.24314502697881796,0.4930973808273757,Zhao2025.csv,norms,False,,zh,50,1,cbow,fasttext
familiar_mean,0.30267091250589095,0.0916096812771487,0.25017771141504974,0.5001776798449225,Zhao2025.csv,norms,False,,zh,50,1,cbow,fasttext
valence_mean,0.15790294596831306,0.024933340345471997,0.06809068581617989,0.26094192038877134,Zhao2025.csv,norms,False,,zh,50,1,cbow,fasttext
arousal_mean,0.2519524643621407,0.06348004429815576,0.1733582300651454,0.41636309882738815,Zhao2025.csv,norms,False,,zh,50,1,cbow,fasttext
,0.03494618758698613,0.0012212360268648236,0.002747099394347585,0.05241277892220165,zh.subs.2018.tsv,counts,False,unigram_freq,zh,50,1,cbow,fasttext
,0.029335515042944287,0.0008605724428348105,0.004855051103575925,0.06967819675892829,zh.wiki.2018.tsv,counts,False,unigram_freq,zh,50,1,cbow,fasttext
aoa_cai_mean,0.5954342519367853,0.35454194837951913,0.40820495524022354,0.6389091917011552,Cai2021.csv,norms,True,,zh,50,1,cbow,fasttext
valence_mean,0.6799031838868982,0.4622683394595413,0.47552921101386164,0.6895862607490535,Chan2024.csv,norms,True,,zh,50,1,cbow,fasttext
arousal_mean,0.6170679729935553,0.38077288329437514,0.39169593353536364,0.6258561604197594,Chan2024.csv,norms,True,,zh,50,1,cbow,fasttext
concrete_mean,0.6643306865139084,0.4413352610440408,0.45399563535377585,0.6737919822569691,Chan2024.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean,0.4526196530391803,0.20486455031730794,0.21074140204149827,0.45906579271548675,Chan2024.csv,norms,True,,zh,50,1,cbow,fasttext
imagine_mean,0.6939344917129082,0.4815450787888523,0.4953589329777414,0.7038174003090159,Chan2024.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean,0.7385786185765252,0.5454983758184082,0.5584743952617253,0.7473114446211333,Chang2016.csv,norms,True,,zh,50,1,cbow,fasttext
gustatory_mean,0.5424143813576874,0.2942133611036427,0.4038905312192018,0.63552382427349,Chen2019.csv,norms,True,,zh,50,1,cbow,fasttext
visual_strength_mean,0.49301759286282093,0.24306634687225026,0.33367687854652106,0.5776477114526821,Chen2019.csv,norms,True,,zh,50,1,cbow,fasttext
auditory_mean,0.3421148252986085,0.11704255368909741,0.11962058350603788,0.3458620874077381,Chen2019.csv,norms,True,,zh,50,1,cbow,fasttext
olfactory_strength_mean,0.6250545266484928,0.39069316128377146,0.39929873752350215,0.6319008921686233,Chen2019.csv,norms,True,,zh,50,1,cbow,fasttext
haptic_strength_mean,0.529694979280236,0.2805767710746897,0.28675687616444057,0.5354968498174761,Chen2019.csv,norms,True,,zh,50,1,cbow,fasttext
arousal_mean,0.5810727645775423,0.33764555773378796,0.3403021598377848,0.5833542318675548,Cheng2025.csv,norms,True,,zh,50,1,cbow,fasttext
valence_mean,0.6237626169244377,0.38907980227242284,0.3921410900567998,0.6262116974768196,Cheng2025.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean,0.0,-0.09147869663101604,-0.1829573932620321,0.0,Li2021.csv,norms,True,,zh,50,1,cbow,fasttext
aoa_mean,0.6732502111088546,0.4532658467581173,0.45384374626524626,0.673679260676211,Liu2007.csv,norms,True,,zh,50,1,cbow,fasttext
concrete_mean,0.6853357992848416,0.46968515778139264,0.4702839913867238,0.6857725507679086,Liu2007.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean,0.5293902317173564,0.28025401743775635,0.280611332377116,0.529727602053278,Liu2007.csv,norms,True,,zh,50,1,cbow,fasttext
imagine_mean,0.6257283679637743,0.3915359904746085,0.39203518638256596,0.6261271327634397,Liu2007.csv,norms,True,,zh,50,1,cbow,fasttext
valence_mean_all,0.5349501125729575,0.28617162294181997,0.5091336380552482,0.713536010342329,Liu2021.csv,norms,True,,zh,50,1,cbow,fasttext
arousal_mean_all,0.4324091819290689,0.1869777006165666,0.3326557538148061,0.5767631696067339,Liu2021.csv,norms,True,,zh,50,1,cbow,fasttext
dominance_mean_all,0.4126851406950305,0.17030902535047712,0.3030001814259567,0.5504545225774393,Liu2021.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean_all,0.2651445554408842,0.07030163527994412,0.12507504050668228,0.35365949797323737,Liu2021.csv,norms,True,,zh,50,1,cbow,fasttext
valence_mean_old,0.5283471674328274,0.2791507293342922,0.4966426263048408,0.7047287608043543,Liu2021.csv,norms,True,,zh,50,1,cbow,fasttext
arousal_mean_old,0.3706282422234602,0.13736529393365188,0.24438933226159631,0.49435749439206067,Liu2021.csv,norms,True,,zh,50,1,cbow,fasttext
dominance_mean_old,0.42181059175925145,0.17792417532028987,0.31654844651461406,0.5626263827040233,Liu2021.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean_old,0.25003214081824326,0.06251607144215382,0.11122358870899152,0.3335020070539179,Liu2021.csv,norms,True,,zh,50,1,cbow,fasttext
valence_mean_young,0.5321417457955033,0.28317483761828605,0.5038019975572957,0.7097901081004833,Liu2021.csv,norms,True,,zh,50,1,cbow,fasttext
arousal_mean_young,0.4248874050765217,0.18052930699266023,0.3211832881957423,0.5667303487512755,Liu2021.csv,norms,True,,zh,50,1,cbow,fasttext
dominance_mean_young,0.38261277157933465,0.1463925329756201,0.26044987316283746,0.5103428976314234,Liu2021.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean_young,0.2447012790121964,0.05987871595020479,0.10653141698819868,0.32639150875627676,Liu2021.csv,norms,True,,zh,50,1,cbow,fasttext
concrete_mean,0.8096911294529436,0.6555997251147836,0.6555997251147836,0.8096911294529436,Liu2025.csv,norms,True,,zh,50,1,cbow,fasttext
arousal_mean,0.8298029469405596,0.6885729307512372,0.6885729307512372,0.8298029469405596,Liu2025.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean,0.5201613437427521,0.2705678235242655,0.2705678235242655,0.5201613437427521,Liu2025.csv,norms,True,,zh,50,1,cbow,fasttext
valence_mean,0.8358867391630229,0.6987066407085915,0.6987066407085915,0.8358867391630229,Liu2025.csv,norms,True,,zh,50,1,cbow,fasttext
aoa_mean,0.5013890052823676,0.2513909346180421,0.25165702716593097,0.5016542904889093,Song2021.csv,norms,True,,zh,50,1,cbow,fasttext
concrete_mean,0.7411002893440568,0.5492296388658446,0.5498109880469675,0.741492405926701,Song2021.csv,norms,True,,zh,50,1,cbow,fasttext
emotional_experience_mean,0.5388184386322599,0.29032530981010635,0.29063261365748405,0.5391035277731765,Song2021.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean,0.3488365829081388,0.1216869615750268,0.12181576492149415,0.3490211525416392,Song2021.csv,norms,True,,zh,50,1,cbow,fasttext
imagine_mean,0.0,-0.003743091435231418,-0.003747053426695013,0.0,Song2021.csv,norms,True,,zh,50,1,cbow,fasttext
sensory_experience_mean,0.5544309931509992,0.30739372616640326,0.3077190966095537,0.5547243429033503,Song2021.csv,norms,True,,zh,50,1,cbow,fasttext
aoa_mean,0.6774786765705108,0.45897735720773075,0.4660057807751809,0.682646160741552,Su2023.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean,0.6481585336118468,0.4201094846938596,0.42654271578197905,0.6531023777188222,Su2023.csv,norms,True,,zh,50,1,cbow,fasttext
imagine_mean,0.6572353187624065,0.431958264228722,0.4385729383445215,0.6622483962566625,Su2023.csv,norms,True,,zh,50,1,cbow,fasttext
concrete_mean,0.6784470457044285,0.4602903938250669,0.46733892421774775,0.6836219161332876,Su2023.csv,norms,True,,zh,50,1,cbow,fasttext
aoa_mean,0.5694068647302685,0.3242241776019542,0.3242241776019542,0.5694068647302685,Wang2019.csv,norms,True,,zh,50,1,cbow,fasttext
aoa_mean_chinese_l1,0.6454330501977845,0.4165838222876158,0.4165838222876158,0.6454330501977845,Wang2020_zh.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean_chinese_l1,0.41395413171995166,0.17135802316801907,0.17135802316801907,0.41395413171995166,Wang2020_zh.csv,norms,True,,zh,50,1,cbow,fasttext
concrete_mean_chinese_l1,0.9167446740398263,0.8404207973803874,0.8404207973803874,0.9167446740398263,Wang2020_zh.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean,0.5827541771252523,0.33960243095692993,0.34861842469914933,0.5904391795089053,Weekes2007.csv,norms,True,,zh,50,1,cbow,fasttext
imagine_mean,0.0,-0.12945065927252572,-0.13288740243905295,0.0,Weekes2007.csv,norms,True,,zh,50,1,cbow,fasttext
aoa_mean_subjective,0.5193460609012336,0.26972033097362785,0.2768810477251401,0.5261948761867034,Weekes2007.csv,norms,True,,zh,50,1,cbow,fasttext
aoa_mean,0.5955521937663831,0.3546824154999516,0.35670875862053897,0.5972510013558278,Xu2021.csv,norms,True,,zh,50,1,cbow,fasttext
valence_mean,0.2814635587335165,0.07922173489493567,0.07922173489493567,0.2814635587335165,Yao2017.csv,norms,True,,zh,50,1,cbow,fasttext
arousal_mean,0.0,-0.004268177606630674,-0.004268177606630674,0.0,Yao2017.csv,norms,True,,zh,50,1,cbow,fasttext
concrete_mean,0.17528124646250162,0.03072351536144824,0.03072351536144824,0.17528124646250162,Yao2017.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean,0.4834786710095686,0.23375162532117866,0.23375162532117866,0.4834786710095686,Yao2017.csv,norms,True,,zh,50,1,cbow,fasttext
imagine_mean,0.0,-0.042129464517295934,-0.042129464517295934,0.0,Yao2017.csv,norms,True,,zh,50,1,cbow,fasttext
valence_mean,0.737385363342413,0.5437371740716224,0.5493815045983175,0.7412027418988124,Yee2017.csv,norms,True,,zh,50,1,cbow,fasttext
arousal_mean,0.5712585277913359,0.32633630557432447,0.3297238796806323,0.5742158824698532,Yee2017.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean,0.44196407418434064,0.19533224286962136,0.19735991321082852,0.4442520829560943,Yee2017.csv,norms,True,,zh,50,1,cbow,fasttext
concrete_mean,0.5979392924903638,0.3575313975038769,0.36124279609388255,0.6010347711188452,Yee2017.csv,norms,True,,zh,50,1,cbow,fasttext
imagine_mean,0.5377754297186609,0.2892024128090904,0.29220451398011904,0.5405594453712922,Yee2017.csv,norms,True,,zh,50,1,cbow,fasttext
valence_mean_chinese,0.7408077429379677,0.548796111996846,0.5505855429713619,0.7420145166850591,Yi2025.csv,norms,True,,zh,50,1,cbow,fasttext
arousal_mean_chinese,0.5932210664238368,0.35191123364903415,0.35305869232814246,0.5941874218865142,Yi2025.csv,norms,True,,zh,50,1,cbow,fasttext
sensory_mean_chinese,0.4591608443868368,0.21082868101803295,0.21672783392185763,0.46554036766091256,Yi2025.csv,norms,True,,zh,50,1,cbow,fasttext
concrete_mean,0.31924882712434527,0.10191981362027008,0.27833374555935575,0.527573450392792,Zhao2025.csv,norms,True,,zh,50,1,cbow,fasttext
imagine_mean,0.31828800227871445,0.10130725239457493,0.27666089653936643,0.5259856429023195,Zhao2025.csv,norms,True,,zh,50,1,cbow,fasttext
aoa_mean,0.34542492064328034,0.1193183758014165,0.3258476371885956,0.5708306554387174,Zhao2025.csv,norms,True,,zh,50,1,cbow,fasttext
familiar_mean,0.3683296125411641,0.13566670347472407,0.37049343385279193,0.6086817180208323,Zhao2025.csv,norms,True,,zh,50,1,cbow,fasttext
valence_mean,0.2853303761623564,0.0814134235609518,0.22233265852463563,0.4715216416291363,Zhao2025.csv,norms,True,,zh,50,1,cbow,fasttext
arousal_mean,0.3020674225541015,0.09124472776847813,0.24918105656046208,0.4991803847913719,Zhao2025.csv,norms,True,,zh,50,1,cbow,fasttext
,0.03014430325279865,0.0009086790185966874,0.0020440205879380113,0.04521084591044511,zh.subs.2018.tsv,counts,True,unigram_freq,zh,50,1,cbow,fasttext
,0.022356589711978955,0.0004998171035497632,0.002819794661541586,0.05310173878077427,zh.wiki.2018.tsv,counts,True,unigram_freq,zh,50,1,cbow,fasttext
aoa_cai_mean,0.5951208729376567,0.35416885340607857,0.4077753890982486,0.6385729316986812,Cai2021.csv,norms,False,,zh,50,1,cbow,word2vec
valence_mean,0.6807575567614275,0.4634308510877881,0.47672507105917844,0.6904528014710191,Chan2024.csv,norms,False,,zh,50,1,cbow,word2vec
arousal_mean,0.6203443777172181,0.3848271469653625,0.3958664999361706,0.6291792271969654,Chan2024.csv,norms,False,,zh,50,1,cbow,word2vec
concrete_mean,0.6623046786491015,0.43864748736048964,0.4512307587874568,0.6717371202988984,Chan2024.csv,norms,False,,zh,50,1,cbow,word2vec
familiar_mean,0.4447688878877405,0.19781936363289748,0.20349411344414392,0.45110321817090143,Chan2024.csv,norms,False,,zh,50,1,cbow,word2vec
imagine_mean,0.692565981448287,0.4796476386594289,0.4934070618875741,0.7024293999311063,Chan2024.csv,norms,False,,zh,50,1,cbow,word2vec
familiar_mean,0.7343719731361471,0.539302194927878,0.5521308229814605,0.7430550605314928,Chang2016.csv,norms,False,,zh,50,1,cbow,word2vec
gustatory_mean,0.29023543638537547,0.08423660853380933,0.1156384211825075,0.34005649704498736,Chen2019.csv,norms,False,,zh,50,1,cbow,word2vec
visual_strength_mean,0.1434306437625811,0.02057234957014845,0.02824133195428663,0.1680515752805865,Chen2019.csv,norms,False,,zh,50,1,cbow,word2vec
auditory_mean,0.0,-0.15011605863975439,-0.1534225797551675,0.0,Chen2019.csv,norms,False,,zh,50,1,cbow,word2vec
olfactory_strength_mean,0.4279569644711718,0.18314716343937984,0.18718124192923402,0.4326444752094195,Chen2019.csv,norms,False,,zh,50,1,cbow,word2vec
haptic_strength_mean,0.3634971540412255,0.13213018099607043,0.1350405374056755,0.36747862169883505,Chen2019.csv,norms,False,,zh,50,1,cbow,word2vec
arousal_mean,0.5923431188609662,0.3508703704619368,0.35363102566100285,0.5946688369681086,Cheng2025.csv,norms,False,,zh,50,1,cbow,word2vec
valence_mean,0.625179598931351,0.3908495309199649,0.39392474296527424,0.6276342429833431,Cheng2025.csv,norms,False,,zh,50,1,cbow,word2vec
familiar_mean,0.0,-0.31954129524872915,-0.6390825904974583,0.0,Li2021.csv,norms,False,,zh,50,1,cbow,word2vec
aoa_mean,0.6677620217815526,0.4459061177337868,0.4464746338209952,0.6681875738301298,Liu2007.csv,norms,False,,zh,50,1,cbow,word2vec
concrete_mean,0.6847014115563395,0.4688160229872438,0.4694137484734154,0.6851377587561609,Liu2007.csv,norms,False,,zh,50,1,cbow,word2vec
familiar_mean,0.5246009454027889,0.2752061519174999,0.27555703098921797,0.5249352636175416,Liu2007.csv,norms,False,,zh,50,1,cbow,word2vec
imagine_mean,0.6288087124284751,0.39540039682595673,0.3959045197288373,0.6292094402731393,Liu2007.csv,norms,False,,zh,50,1,cbow,word2vec
valence_mean_all,0.4700279551204974,0.2209262785947563,0.39305434552406165,0.6269404640985152,Liu2021.csv,norms,False,,zh,50,1,cbow,word2vec
arousal_mean_all,0.39330181047494484,0.15468631412286943,0.27520550450505327,0.5246003283501196,Liu2021.csv,norms,False,,zh,50,1,cbow,word2vec
dominance_mean_all,0.37675736654197084,0.14194611324364095,0.25253915919619296,0.5025327444019871,Liu2021.csv,norms,False,,zh,50,1,cbow,word2vec
familiar_mean_all,0.24441617798247728,0.05973926805956201,0.1062833224666237,0.3260112305835854,Liu2021.csv,norms,False,,zh,50,1,cbow,word2vec
valence_mean_old,0.46005934783733715,0.21165460353251597,0.3765589236273062,0.6136439713932715,Liu2021.csv,norms,False,,zh,50,1,cbow,word2vec
arousal_mean_old,0.33487820461003925,0.11214341192284333,0.1995165792794676,0.44667278770870694,Liu2021.csv,norms,False,,zh,50,1,cbow,word2vec
dominance_mean_old,0.38228632190820216,0.14614283191810157,0.2600056250346207,0.5099074671296947,Liu2021.csv,norms,False,,zh,50,1,cbow,word2vec
familiar_mean_old,0.20666286498331027,0.042709539763109934,0.07598539343531724,0.27565448197937437,Liu2021.csv,norms,False,,zh,50,1,cbow,word2vec
valence_mean_young,0.4647114475123957,0.21595672944906608,0.3842129215910045,0.6198491119546793,Liu2021.csv,norms,False,,zh,50,1,cbow,word2vec
arousal_mean_young,0.38227090837698496,0.14613104739136523,0.259984658948227,0.509886907998457,Liu2021.csv,norms,False,,zh,50,1,cbow,word2vec
dominance_mean_young,0.3368777343655919,0.11348660791129428,0.2019062860337263,0.44933983357112495,Liu2021.csv,norms,False,,zh,50,1,cbow,word2vec
familiar_mean_young,0.2179690877190047,0.04751052320105516,0.08452691875804635,0.29073513505946674,Liu2021.csv,norms,False,,zh,50,1,cbow,word2vec
concrete_mean,0.8031758591228281,0.645091460677693,0.645091460677693,0.8031758591228281,Liu2025.csv,norms,False,,zh,50,1,cbow,word2vec
arousal_mean,0.8265211932378447,0.6831372828713106,0.6831372828713106,0.8265211932378447,Liu2025.csv,norms,False,,zh,50,1,cbow,word2vec
familiar_mean,0.5142554081321701,0.26445862479318477,0.26445862479318477,0.5142554081321701,Liu2025.csv,norms,False,,zh,50,1,cbow,word2vec
valence_mean,0.8248912770508572,0.680445618954594,0.680445618954594,0.8248912770508572,Liu2025.csv,norms,False,,zh,50,1,cbow,word2vec
aoa_mean,0.4988520954725195,0.24885341315732373,0.24911681978675726,0.4991160383986446,Song2021.csv,norms,False,,zh,50,1,cbow,word2vec
concrete_mean,0.7327154481573254,0.5368719279683901,0.5374401967463402,0.7331031283157509,Song2021.csv,norms,False,,zh,50,1,cbow,word2vec
emotional_experience_mean,0.5257451795612773,0.2764079938319198,0.27670056646365504,0.5260233516334185,Song2021.csv,norms,False,,zh,50,1,cbow,word2vec
