var,adjusted r,adjusted r-squared,r-squared,r,dataset,eval_type,normalized,language,dim,window,alg,family
unigram_freq,0.03987077774594352,0.0015896789180664247,0.006536009578687718,0.0808455909662841,ar.subs.2018.tsv,counts,False,ar,50,1,cbow,fasttext
unigram_freq,0.04802742910536657,0.0023066339464710124,0.008041555011332302,0.08967471779343553,ar.wiki.2018.tsv,counts,False,ar,50,1,cbow,fasttext
unigram_freq,0.02405745947531043,0.0005787613564062036,0.0023795935935581047,0.048781078232836395,ar.subs.2018.tsv,counts,True,ar,50,1,cbow,fasttext
unigram_freq,0.03274179619160238,0.0010720252178524285,0.0037373722762057415,0.06113405169139161,ar.wiki.2018.tsv,counts,True,ar,50,1,cbow,fasttext
unigram_freq,0.044578322680240916,0.001987226852983682,0.008170539093469986,0.09039103436442127,ar.subs.2018.tsv,counts,False,ar,50,1,cbow,word2vec
unigram_freq,0.0671512615251375,0.004509291924417414,0.015720621439668403,0.1253819023610202,ar.wiki.2018.tsv,counts,False,ar,50,1,cbow,word2vec
unigram_freq,0.02749141634228189,0.0007557779725046838,0.0031074023889429148,0.05574407940708066,ar.subs.2018.tsv,counts,True,ar,50,1,cbow,word2vec
unigram_freq,0.04058140379000002,0.0016468503335670278,0.005741369398066576,0.0757718245660389,ar.wiki.2018.tsv,counts,True,ar,50,1,cbow,word2vec
unigram_freq,0.01881176231067797,0.00035388240123344417,0.0014549974450212555,0.038144428754685204,ar.subs.2018.tsv,counts,False,ar,50,1,sg,fasttext
unigram_freq,0.030296240036607563,0.0009178621603557431,0.0031999178138401585,0.05656781606037269,ar.wiki.2018.tsv,counts,False,ar,50,1,sg,fasttext
unigram_freq,0.02196501516183917,0.0004824618910598247,0.001983655633525261,0.04453824910709065,ar.subs.2018.tsv,counts,True,ar,50,1,sg,fasttext
unigram_freq,0.02996557785471582,0.0008979358561670352,0.0031304492830612762,0.05595041807762723,ar.wiki.2018.tsv,counts,True,ar,50,1,sg,fasttext
unigram_freq,0.01958479149098912,0.00038356405774551993,0.0015770344105175416,0.039711892557740706,ar.subs.2018.tsv,counts,False,ar,50,1,sg,word2vec
unigram_freq,0.043130838137916266,0.0018602691984791326,0.006485405765550234,0.08053201702149422,ar.wiki.2018.tsv,counts,False,ar,50,1,sg,word2vec
unigram_freq,0.019705151768191435,0.00038829300620745805,0.001596477615112557,0.03995594592939275,ar.subs.2018.tsv,counts,True,ar,50,1,sg,word2vec
unigram_freq,0.03361250194806948,0.0011298002872089747,0.003938791924618101,0.06275979544754827,ar.wiki.2018.tsv,counts,True,ar,50,1,sg,word2vec
unigram_freq,0.03566611742290937,0.0012720719320247593,0.00523015952341277,0.07231984183758126,ar.subs.2018.tsv,counts,False,ar,100,2,cbow,fasttext
unigram_freq,0.03352984633536015,0.0011242505952728647,0.003919444184995846,0.06260546449788426,ar.wiki.2018.tsv,counts,False,ar,100,2,cbow,fasttext
